"trackedTime_EST","radioID","has_matching_receiver"
2024-07-30 18:11:00,"37",TRUE
2024-07-31 04:08:00,"60",TRUE
2024-07-31 04:22:00,"62",TRUE
2024-07-31 04:23:00,"57",TRUE
2024-07-31 04:27:00,"18",TRUE
2024-07-31 04:30:00,"14",TRUE
2024-07-31 04:34:00,"56",TRUE
2024-07-31 04:46:00,"19",TRUE
2024-07-31 04:54:00,"20",FALSE
2024-07-31 05:35:00,"60",TRUE
2024-07-31 05:58:00,"57",TRUE
2024-07-31 06:01:00,"62",TRUE
2024-07-31 06:08:00,"18",TRUE
2024-07-31 06:11:00,"14",TRUE
2024-07-31 06:13:00,"56",TRUE
2024-07-31 06:16:00,"19",TRUE
2024-07-31 06:18:00,"20",TRUE
2024-07-31 07:27:00,"60",TRUE
2024-07-31 07:40:00,"62",TRUE
2024-07-31 07:45:00,"14",TRUE
2024-07-31 07:46:00,"18",TRUE
2024-07-31 07:48:00,"56",TRUE
2024-07-31 07:52:00,"19",TRUE
2024-07-31 07:56:00,"20",TRUE
2024-07-31 13:11:00,"60",TRUE
2024-07-31 13:17:00,"62",TRUE
2024-07-31 13:20:00,"14",TRUE
2024-07-31 13:26:00,"18",TRUE
2024-07-31 13:27:00,"56",TRUE
2024-07-31 13:32:00,"19",TRUE
2024-07-31 13:34:00,"20",TRUE
2024-07-31 14:12:00,"60",TRUE
2024-07-31 14:16:00,"62",TRUE
2024-07-31 14:23:00,"18",TRUE
2024-07-31 14:24:00,"14",TRUE
2024-07-31 14:26:00,"56",TRUE
2024-07-31 14:29:00,"19",TRUE
2024-07-31 14:31:00,"20",TRUE
2024-07-31 15:05:00,"60",TRUE
2024-07-31 15:11:00,"62",TRUE
2024-07-31 15:13:00,"18",TRUE
2024-07-31 15:13:00,"14",TRUE
2024-07-31 15:14:00,"56",TRUE
2024-07-31 15:16:00,"19",TRUE
2024-07-31 15:17:00,"19",TRUE
2024-08-01 04:20:00,"34",TRUE
2024-08-01 04:30:00,"33",TRUE
2024-08-01 04:47:00,"45",TRUE
2024-08-01 04:59:00,"45",TRUE
2024-08-01 05:12:00,"35",TRUE
2024-08-01 05:52:00,"35",TRUE
2024-08-01 06:08:00,"44",TRUE
2024-08-01 06:18:00,"45",TRUE
2024-08-01 06:39:00,"33",TRUE
2024-08-01 07:33:00,"33",TRUE
2024-08-01 07:44:00,"45",TRUE
2024-08-01 07:47:00,"44",TRUE
2024-08-01 08:08:00,"44",TRUE
2024-08-01 08:10:00,"45",TRUE
2024-08-01 08:30:00,"33",TRUE
2024-08-01 13:16:00,"33",FALSE
2024-08-01 13:20:00,"45",FALSE
2024-08-01 13:33:00,"44",FALSE
2024-08-01 13:42:00,"35",FALSE
2024-08-01 14:23:00,"35",FALSE
2024-08-01 14:43:00,"44",FALSE
2024-08-01 14:45:00,"45",FALSE
2024-08-01 14:49:00,"33",FALSE
2024-08-01 16:01:00,"33",FALSE
2024-08-01 16:05:00,"45",FALSE
2024-08-01 16:09:00,"44",FALSE
2024-08-01 16:20:00,"35",TRUE
2024-08-01 16:53:00,"35",FALSE
2024-08-01 17:06:00,"44",FALSE
2024-08-01 17:08:00,"45",FALSE
2024-08-01 17:14:00,"33",FALSE
2024-08-01 18:04:00,"33",FALSE
2024-08-01 18:08:00,"45",FALSE
2024-08-01 18:15:00,"44",FALSE
2024-08-02 03:54:00,"39.1",TRUE
2024-08-02 04:12:00,"29.1",TRUE
2024-08-02 04:20:00,"30.1",TRUE
2024-08-02 04:30:00,"16",TRUE
2024-08-02 04:44:00,"54",TRUE
2024-08-02 05:22:00,"21",TRUE
2024-08-02 06:32:00,"39.1",TRUE
2024-08-02 06:38:00,"29.1",TRUE
2024-08-02 06:43:00,"30.1",TRUE
2024-08-02 06:52:00,"16",TRUE
2024-08-02 07:01:00,"54",TRUE
2024-08-02 07:52:00,"21",TRUE
2024-08-02 08:47:00,"52",TRUE
2024-08-02 13:23:00,"21",TRUE
2024-08-02 14:00:00,"29.1",TRUE
2024-08-02 14:11:00,"30.1",TRUE
2024-08-02 14:14:00,"16",TRUE
2024-08-02 14:20:00,"54",TRUE
2024-08-02 14:41:00,"54",TRUE
2024-08-02 14:47:00,"16",TRUE
2024-08-02 14:50:00,"30.1",TRUE
2024-08-02 14:53:00,"29.1",TRUE
2024-08-02 16:53:00,"29.1",TRUE
2024-08-02 16:56:00,"30.1",TRUE
2024-08-02 17:01:00,"16",TRUE
2024-08-02 17:07:00,"54",TRUE
2024-08-02 17:21:00,"21",TRUE
2024-08-02 17:40:00,"21",TRUE
2024-08-02 17:51:00,"54",TRUE
2024-08-02 17:55:00,"16",TRUE
2024-08-02 17:58:00,"30.1",TRUE
2024-08-02 18:12:00,"29.1",TRUE
2024-08-05 11:06:00,"49",TRUE
2024-08-05 11:35:00,"47",TRUE
2024-08-05 11:37:00,"47",TRUE
2024-08-06 07:41:00,"33",TRUE
2024-08-06 07:47:00,"45",TRUE
2024-08-06 07:53:00,"44",TRUE
2024-08-06 08:02:00,"35",TRUE
2024-08-06 08:38:00,"35",TRUE
2024-08-06 08:49:00,"44",TRUE
2024-08-06 08:51:00,"45",TRUE
2024-08-06 08:58:00,"33",TRUE
2024-08-06 11:30:00,"33",TRUE
2024-08-06 11:35:00,"45",TRUE
2024-08-06 11:41:00,"44",TRUE
2024-08-06 12:04:00,"44",TRUE
2024-08-06 12:11:00,"45",TRUE
2024-08-06 12:16:00,"33",TRUE
2024-08-06 17:18:00,"33",TRUE
2024-08-06 17:24:00,"45",TRUE
2024-08-06 17:29:00,"44",TRUE
2024-08-06 17:39:00,"35",TRUE
2024-08-06 18:11:00,"33",TRUE
2024-08-06 18:15:00,"45",TRUE
2024-08-06 18:24:00,"44",TRUE
2024-08-06 18:30:00,"35",TRUE
2024-08-06 19:03:00,"33",TRUE
2024-08-06 19:10:00,"45",TRUE
2024-08-06 19:11:00,"44",TRUE
2024-08-06 19:18:00,"35",TRUE
2024-08-06 19:52:00,"35",TRUE
2024-08-06 19:58:00,"44",TRUE
2024-08-06 20:01:00,"45",TRUE
2024-08-06 20:07:00,"33",TRUE
2024-08-06 21:01:00,"33",TRUE
2024-08-06 21:09:00,"45",TRUE
2024-08-06 21:15:00,"44",TRUE
2024-08-06 21:22:00,"35",TRUE
2024-08-06 21:41:00,"35",TRUE
2024-08-06 21:48:00,"44",TRUE
2024-08-06 21:49:00,"45",TRUE
2024-08-06 21:54:00,"33",TRUE
2024-08-07 07:39:00,"21",FALSE
2024-08-07 08:02:00,"30.1",TRUE
2024-08-07 08:16:00,"16",TRUE
2024-08-07 08:30:00,"54",TRUE
2024-08-07 10:04:00,"21",TRUE
2024-08-07 11:04:00,"29.1",TRUE
2024-08-07 11:09:00,"30.1",TRUE
2024-08-07 11:16:00,"16",TRUE
2024-08-07 11:24:00,"54",TRUE
2024-08-07 12:07:00,"54",TRUE
2024-08-07 12:17:00,"16",TRUE
2024-08-07 12:23:00,"30.1",TRUE
2024-08-07 12:30:00,"29.1",TRUE
2024-08-07 17:18:00,"29.1",TRUE
2024-08-07 17:21:00,"30.1",TRUE
2024-08-07 17:25:00,"16",TRUE
2024-08-07 17:30:00,"54",TRUE
2024-08-07 17:45:00,"21",TRUE
2024-08-07 18:11:00,"21",TRUE
2024-08-07 18:23:00,"54",TRUE
2024-08-07 18:28:00,"16",TRUE
2024-08-07 18:31:00,"30.1",TRUE
2024-08-07 18:35:00,"29.1",TRUE
2024-08-07 18:59:00,"29.1",TRUE
2024-08-07 19:18:00,"16",TRUE
2024-08-07 19:53:00,"29.1",TRUE
2024-08-07 20:01:00,"30.1",TRUE
2024-08-07 20:07:00,"16",TRUE
2024-08-07 20:11:00,"54",FALSE
2024-08-07 20:51:00,"29.1",TRUE
2024-08-07 20:55:00,"30.1",TRUE
2024-08-07 21:00:00,"16",TRUE
2024-08-07 21:05:00,"54",TRUE
2024-08-07 21:24:00,"21",TRUE
2024-08-07 21:51:00,"54",TRUE
2024-08-07 21:58:00,"16",TRUE
2024-08-07 22:01:00,"30.1",TRUE
2024-08-07 22:03:00,"29.1",TRUE
2024-08-08 07:57:00,"60",TRUE
2024-08-08 08:06:00,"18",TRUE
2024-08-08 08:08:00,"14",TRUE
2024-08-08 08:16:00,"20",TRUE
2024-08-08 08:20:00,"62",TRUE
2024-08-08 08:29:00,"60",TRUE
2024-08-08 08:41:00,"18",TRUE
2024-08-08 08:43:00,"14",TRUE
2024-08-08 08:45:00,"20",TRUE
2024-08-08 08:48:00,"62",TRUE
2024-08-08 09:19:00,"19",TRUE
2024-08-08 09:24:00,"62",TRUE
2024-08-08 09:27:00,"20",TRUE
2024-08-08 09:30:00,"14",TRUE
2024-08-08 09:32:00,"18",TRUE
2024-08-08 10:24:00,"60",TRUE
2024-08-08 10:29:00,"18",TRUE
2024-08-08 10:29:00,"14",TRUE
2024-08-08 10:31:00,"20",TRUE
2024-08-08 10:34:00,"62",TRUE
2024-08-08 10:36:00,"19",TRUE
2024-08-08 11:42:00,"60",TRUE
2024-08-08 11:46:00,"18",TRUE
2024-08-08 11:47:00,"14",TRUE
2024-08-08 11:48:00,"20",TRUE
2024-08-08 11:50:00,"62",TRUE
2024-08-08 11:52:00,"19",TRUE
2024-08-08 12:02:00,"19",TRUE
2024-08-08 12:05:00,"62",TRUE
2024-08-08 12:07:00,"20",TRUE
2024-08-08 12:08:00,"14",TRUE
2024-08-08 12:08:00,"18",TRUE
2024-08-08 17:13:00,"60",TRUE
2024-08-08 17:23:00,"14",TRUE
2024-08-08 17:24:00,"18",TRUE
2024-08-08 17:37:00,"62",TRUE
2024-08-08 17:38:00,"20",TRUE
2024-08-08 17:52:00,"19",TRUE
2024-08-08 18:07:00,"19",TRUE
2024-08-08 18:09:00,"62",TRUE
2024-08-08 18:11:00,"20",TRUE
2024-08-08 18:13:00,"14",TRUE
2024-08-08 18:15:00,"18",TRUE
2024-08-08 18:20:00,"60",TRUE
2024-08-08 18:59:00,"60",TRUE
2024-08-08 19:03:00,"18",TRUE
2024-08-08 19:04:00,"14",TRUE
2024-08-08 19:09:00,"20",TRUE
2024-08-08 19:13:00,"62",TRUE
2024-08-08 19:16:00,"19",TRUE
2024-08-08 20:03:00,"60",TRUE
2024-08-08 20:09:00,"18",TRUE
2024-08-08 20:11:00,"14",TRUE
2024-08-08 20:21:00,"62",TRUE
2024-08-08 20:24:00,"20",TRUE
2024-08-08 20:30:00,"19",TRUE
2024-08-08 20:56:00,"60",TRUE
2024-08-08 21:03:00,"18",TRUE
2024-08-08 21:04:00,"14",TRUE
2024-08-08 21:07:00,"20",TRUE
2024-08-08 21:11:00,"62",TRUE
2024-08-08 21:25:00,"19",TRUE
2024-08-08 22:00:00,"19",TRUE
2024-08-08 22:04:00,"62",TRUE
2024-08-08 22:05:00,"20",TRUE
2024-08-08 22:07:00,"18",TRUE
2024-08-08 22:08:00,"14",TRUE
2024-08-08 22:12:00,"60",TRUE
2024-08-09 08:30:00,"38",TRUE
2024-08-09 08:41:00,"37",TRUE
2024-08-09 09:14:00,"31",TRUE
2024-08-09 11:25:00,"37",TRUE
2024-08-09 11:32:00,"38",TRUE
2024-08-09 12:05:00,"31",TRUE
2024-08-09 12:34:00,"38",TRUE
2024-08-09 12:46:00,"31",TRUE
2024-08-13 04:25:00,"60",TRUE
2024-08-13 04:31:00,"18",TRUE
2024-08-13 04:32:00,"14",TRUE
2024-08-13 04:34:00,"20",TRUE
2024-08-13 04:41:00,"19",TRUE
2024-08-13 05:15:00,"60",TRUE
2024-08-13 05:19:00,"18",TRUE
2024-08-13 05:21:00,"14",TRUE
2024-08-13 05:24:00,"20",TRUE
2024-08-13 05:29:00,"19",TRUE
2024-08-13 06:07:00,"60",TRUE
2024-08-13 06:11:00,"18",TRUE
2024-08-13 06:12:00,"14",TRUE
2024-08-13 06:13:00,"20",TRUE
2024-08-13 06:17:00,"19",TRUE
2024-08-13 07:07:00,"60",TRUE
2024-08-13 07:14:00,"18",TRUE
2024-08-13 07:14:00,"14",TRUE
2024-08-13 07:16:00,"20",TRUE
2024-08-13 07:18:00,"19",TRUE
2024-08-13 08:23:00,"60",TRUE
2024-08-13 08:29:00,"18",TRUE
2024-08-13 08:31:00,"14",TRUE
2024-08-13 08:35:00,"20",TRUE
2024-08-13 08:40:00,"19",TRUE
2024-08-13 09:04:00,"60",TRUE
2024-08-13 09:09:00,"18",TRUE
2024-08-13 09:10:00,"14",TRUE
2024-08-13 09:12:00,"20",TRUE
2024-08-13 09:16:00,"19",TRUE
2024-08-13 13:14:00,"60",TRUE
2024-08-13 13:23:00,"18",TRUE
2024-08-13 13:25:00,"14",TRUE
2024-08-13 13:35:00,"20",TRUE
2024-08-13 13:42:00,"19",TRUE
2024-08-13 14:14:00,"19",TRUE
2024-08-13 14:19:00,"20",TRUE
2024-08-13 14:23:00,"14",TRUE
2024-08-13 14:27:00,"18",TRUE
2024-08-13 14:37:00,"62",TRUE
2024-08-13 15:09:00,"20",FALSE
2024-08-13 15:54:00,"60",TRUE
2024-08-13 16:13:00,"62",TRUE
2024-08-13 16:18:00,"18",TRUE
2024-08-13 16:18:00,"14",TRUE
2024-08-13 16:21:00,"20",TRUE
2024-08-13 16:25:00,"19",TRUE
2024-08-13 18:22:00,"60",TRUE
2024-08-13 18:32:00,"62",TRUE
2024-08-13 18:38:00,"18",TRUE
2024-08-13 18:44:00,"14",TRUE
2024-08-13 18:50:00,"20",TRUE
2024-08-13 18:54:00,"19",TRUE
2024-08-14 04:27:00,"33",TRUE
2024-08-14 04:36:00,"45",TRUE
2024-08-14 04:41:00,"44",TRUE
2024-08-14 04:48:00,"35",TRUE
2024-08-14 05:16:00,"35",TRUE
2024-08-14 05:33:00,"44",TRUE
2024-08-14 05:36:00,"45",TRUE
2024-08-14 05:50:00,"33",TRUE
2024-08-14 07:07:00,"33",TRUE
2024-08-14 07:11:00,"45",TRUE
2024-08-14 07:17:00,"44",TRUE
2024-08-14 07:29:00,"35",TRUE
2024-08-14 07:56:00,"35",TRUE
2024-08-14 08:10:00,"44",TRUE
2024-08-14 08:17:00,"45",TRUE
2024-08-14 08:23:00,"33",TRUE
2024-08-14 09:01:00,"33",TRUE
2024-08-14 09:08:00,"45",TRUE
2024-08-14 09:14:00,"44",TRUE
2024-08-14 13:37:00,"33",TRUE
2024-08-14 14:02:00,"45",TRUE
2024-08-14 14:07:00,"44",TRUE
2024-08-14 14:14:00,"35",TRUE
2024-08-14 14:48:00,"35",TRUE
2024-08-14 15:02:00,"44",TRUE
2024-08-14 15:03:00,"45",TRUE
2024-08-14 15:24:00,"33",TRUE
2024-08-14 17:39:00,"33",TRUE
2024-08-14 17:46:00,"45",TRUE
2024-08-14 17:48:00,"44",TRUE
2024-08-14 18:00:00,"35",TRUE
2024-08-14 18:21:00,"35",TRUE
2024-08-14 18:28:00,"44",TRUE
2024-08-14 18:30:00,"45",TRUE
2024-08-14 18:34:00,"33",TRUE
2024-08-15 04:38:00,"38",TRUE
2024-08-15 04:48:00,"31",TRUE
2024-08-15 05:18:00,"38",TRUE
2024-08-15 05:26:00,"31",TRUE
2024-08-15 06:17:00,"38",TRUE
2024-08-15 06:25:00,"31",TRUE
2024-08-15 07:09:00,"38",TRUE
2024-08-15 07:20:00,"31",TRUE
2024-08-15 08:10:00,"38",TRUE
2024-08-15 08:19:00,"31",TRUE
2024-08-15 09:08:00,"38",TRUE
2024-08-15 09:19:00,"31",TRUE
2024-08-15 13:55:00,"31",TRUE
2024-08-15 14:16:00,"38",TRUE
2024-08-16 04:22:00,"29.1",TRUE
2024-08-16 04:31:00,"30.1",TRUE
2024-08-16 04:42:00,"21",TRUE
2024-08-16 04:50:00,"16",TRUE
2024-08-16 04:58:00,"54",TRUE
2024-08-16 06:25:00,"54",TRUE
2024-08-16 06:43:00,"16",TRUE
2024-08-16 06:56:00,"21",TRUE
2024-08-16 07:17:00,"30.1",TRUE
2024-08-16 08:05:00,"29.1",TRUE
2024-08-16 08:21:00,"30.1",TRUE
2024-08-16 08:26:00,"21",TRUE
2024-08-16 08:34:00,"16",TRUE
2024-08-16 08:41:00,"54",TRUE
2024-08-16 09:01:00,"54",TRUE
2024-08-16 09:09:00,"16",TRUE
2024-08-16 09:11:00,"21",TRUE
2024-08-16 09:29:00,"30.1",TRUE
2024-08-16 09:33:00,"29.1",TRUE
2024-08-16 13:36:00,"29.1",TRUE
2024-08-16 13:49:00,"30.1",TRUE
2024-08-16 13:56:00,"21",TRUE
2024-08-16 14:09:00,"16",TRUE
2024-08-16 14:17:00,"54",TRUE
2024-08-16 14:27:00,"54",TRUE
2024-08-16 14:39:00,"16",TRUE
2024-08-16 14:46:00,"21",TRUE
2024-08-16 14:50:00,"30.1",TRUE
2024-08-16 14:55:00,"29.1",TRUE
2024-08-16 16:07:00,"49",TRUE
2024-08-16 17:35:00,"29.1",TRUE
2024-08-16 17:39:00,"30.1",TRUE
2024-08-16 17:44:00,"21",TRUE
2024-08-16 17:51:00,"16",TRUE
2024-08-16 18:02:00,"54",TRUE
2024-08-16 18:12:00,"54",TRUE
2024-08-16 18:25:00,"16",TRUE
2024-08-16 18:29:00,"21",TRUE
2024-08-16 18:32:00,"30.1",TRUE
2024-08-20 09:10:00,"19",TRUE
2024-08-20 09:10:00,"19",TRUE
2024-08-20 09:39:00,"20",TRUE
2024-08-20 09:39:00,"20",TRUE
2024-08-20 09:39:00,"20",TRUE
2024-08-20 09:39:00,"20",TRUE
2024-08-20 09:54:00,"14",TRUE
2024-08-20 09:54:00,"14",TRUE
2024-08-20 09:54:00,"14",TRUE
2024-08-20 09:54:00,"14",TRUE
2024-08-20 10:40:00,"18",TRUE
2024-08-20 10:40:00,"18",TRUE
2024-08-20 10:40:00,"18",TRUE
2024-08-20 10:40:00,"18",TRUE
2024-08-20 11:03:00,"62",TRUE
2024-08-20 11:03:00,"62",TRUE
2024-08-20 11:03:00,"62",TRUE
2024-08-20 11:03:00,"62",TRUE
2024-08-20 11:41:00,"60",TRUE
2024-08-20 11:41:00,"60",TRUE
2024-08-20 11:41:00,"60",TRUE
2024-08-20 11:41:00,"60",TRUE
2024-08-21 08:30:00,"33",TRUE
2024-08-21 09:12:00,"45",TRUE
2024-08-21 09:32:00,"44",TRUE
2024-08-21 09:50:00,"35",TRUE
2024-08-21 11:04:00,"45",TRUE
2024-08-21 10:30:00,"43",FALSE
2024-08-22 08:28:00,"54",TRUE
2024-08-22 08:59:00,"16",TRUE
2024-08-22 09:13:00,"21",TRUE
2024-08-22 09:42:00,"30.1",TRUE
2024-08-22 10:19:00,"29.1",TRUE
2024-08-22 11:45:00,"39.1",FALSE
2024-08-23 10:50:00,"62",TRUE
2024-08-23 10:50:00,"62",TRUE
2024-08-23 10:50:00,"62",TRUE
2024-08-23 10:50:00,"62",TRUE
2024-08-23 11:35:00,"20",TRUE
2024-08-23 11:35:00,"20",TRUE
2024-08-23 11:35:00,"20",TRUE
2024-08-23 11:35:00,"20",TRUE
2024-08-23 12:03:00,"61",FALSE
2024-08-23 12:03:00,"61",FALSE
2024-08-23 12:28:00,"19",FALSE
2024-08-23 12:28:00,"19",FALSE
2024-08-23 13:18:00,"14",TRUE
2024-08-23 13:18:00,"14",TRUE
2024-08-23 13:18:00,"14",TRUE
2024-08-23 13:18:00,"14",TRUE
2024-08-23 13:19:00,"18",TRUE
2024-08-23 13:19:00,"18",TRUE
2024-08-23 13:19:00,"18",TRUE
2024-08-23 13:19:00,"18",TRUE
2024-08-27 09:41:00,"45",TRUE
2024-08-27 10:32:00,"44",TRUE
2024-08-27 12:19:00,"35",TRUE
