"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST"
"2024-06-13","2024-06-13 20:08:00","DICKEY","night",26,NA,NA,"Riffle","Undercut_bank","Right","Rock",NA,"Night",-72.37353667,42.444264,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 20:52:00","DICKEY","night",50,NA,NA,"Pool","","Left","Mud",NA,"Night",-72.373565,42.442457,"Almost in Quabbin, hard to pinpoint to exact location.","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 21:31:00","DICKEY","night",29,NA,NA,"Riffle","","Center","Rock",NA,"Night",-72.372062,42.44420917,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 21:34:00","DICKEY","night",46,NA,NA,"Pool","","Right","Pebble",NA,"Night",-72.37179367,42.44414117,"Right under the culvert","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 21:53:00","DICKEY","night",31,NA,NA,"Pool","","Right","Rock",NA,"Night",-72.37089433,42.4438205,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 22:06:00","DICKEY","night",37,NA,NA,"Pool","","Center","Mud",NA,"Night",-72.37051683,42.44368283,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 22:10:00","DICKEY","night",32,NA,NA,"Pool","","Left","Rock",NA,"Night",-72.37052517,42.44375117,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 22:20:00","DICKEY","night",51,NA,NA,"Run","","Right","Boulder",NA,"Night",-72.37034083,42.44356517,"Run right next to pool","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 22:24:00","DICKEY","night",28,NA,NA,"Riffle","","Right","Boulder",NA,"Night",-72.37053417,42.44358833,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-13","2024-06-13 22:34:00","DICKEY","night",38,NA,NA,"Pool","","Center","Rock",NA,"Night",-72.370006,42.44305733,"","iPad",1.35,"2024-06-13 18:59:00"
"2024-06-14","2024-06-14 05:47:00","DRY UPPER","day",25,NA,NA,"Pool","","Right","Sand",NA,"Mostly shaded",-72.504902,42.66699667,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 05:56:00","DRY UPPER","day",48,NA,NA,"Pool","Woody_debris","Center","Pebble",NA,"Fully sunny",-72.50492067,42.666802,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:07:00","DRY UPPER","day",49,NA,NA,"Pool","Root_bundle,Woody_debris","Right","Sand",NA,"Mostly shaded",-72.50412917,42.66601,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:08:00","DRY UPPER","day",23,NA,NA,"Pool","Root_bundle,Woody_debris","","Sand",NA,"Mostly shaded",-72.504137,42.66606133,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:21:00","DRY UPPER","day",54,NA,NA,"Run","Root_bundle,Woody_debris","Center","Rock",NA,"Mostly shaded",-72.50319367,42.66579383,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:53:00","DRY UPPER","day",55,NA,NA,"Pool","Woody_debris","Center","Sand",NA,"Mostly shaded",-72.5046285,42.667667,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:54:00","DRY UPPER","day",16,NA,NA,"Pool","Woody_debris","Center","Sand",NA,"",-72.5045915,42.667659,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 06:55:00","DRY UPPER","day",53,NA,NA,"Pool","Woody_debris","Center","Sand",NA,"Mostly shaded",-72.50449,42.6676125,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 07:05:00","DRY UPPER","day",17,NA,NA,"Pool","Root_bundle,Undercut_bank,Woody_debris","Right","Rock",NA,"Mostly shaded",-72.50499567,42.66798567,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 07:05:00","DRY UPPER","day",24,NA,NA,"Pool","Root_bundle,Undercut_bank,Woody_debris","Right","Rock",NA,"Mostly shaded",-72.50496917,42.668057,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 07:13:00","DRY UPPER","day",22,NA,NA,"Run","Root_bundle,Woody_debris","Left","Sand",NA,"Mostly shaded",-72.505172,42.66820533,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 07:21:00","DRY UPPER","day",21,NA,NA,"Run","Woody_debris","Right","Granule",NA,"Mostly shaded",-72.50601383,42.66849583,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 07:45:00","DRY UPPER","day",21,NA,NA,"Glide","Woody_debris","Right","Granule",NA,"Mostly shaded",-72.50596517,42.66851183,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:14:00","DRY UPPER","day",22,NA,NA,"Pool","Woody_debris","Left","Mud",NA,"Fully shaded",-72.505045,42.66824583,"Under log, water flowing into a deep pool","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:24:00","DRY UPPER","day",17,NA,NA,"Pool","Undercut_bank,Woody_debris,Root_bundle","Right","Rock",NA,"Fully shaded",-72.5048765,42.66776617,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:26:00","DRY UPPER","day",24,NA,NA,"Pool","Woody_debris,Undercut_bank,Root_bundle","Right","Rock",NA,"Lightly shaded",-72.50508583,42.667981,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:30:00","DRY UPPER","day",16,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Fully shaded",-72.50473667,42.667621,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:32:00","DRY UPPER","day",55,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Fully shaded",-72.50461633,42.667699,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:33:00","DRY UPPER","day",53,NA,NA,"Glide","","Center","Pebble",NA,"Fully shaded",-72.50468233,42.66764267,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:39:00","DRY UPPER","day",25,NA,NA,"Pool","Undercut_bank,Woody_debris","Left","Pebble",NA,"Fully shaded",-72.50499517,42.66678133,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:43:00","DRY UPPER","day",48,NA,NA,"Glide","Woody_debris,Undercut_bank","Right","Rock",NA,"Mostly shaded",-72.50485167,42.6667425,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:52:00","DRY UPPER","day",23,NA,NA,"Glide","Woody_debris","Center","Rock",NA,"Lightly shaded",-72.50413533,42.666045,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 08:53:00","DRY UPPER","day",49,NA,NA,"Glide","Woody_debris","Center","Rock",NA,"Lightly shaded",-72.50411883,42.666136,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:02:00","DRY UPPER","day",54,NA,NA,"Run","","Center","Boulder",NA,"Mostly shaded",-72.50299167,42.66577233,"Between two boulders in high flow area, maybe sitting in a deep eddy current","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:27:00","DRY UPPER","day",54,NA,NA,"Run","","Right","Boulder",NA,"Mostly shaded",-72.50297833,42.66583117,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:46:00","DRY UPPER","day",23,NA,NA,"Run","Root_bundle,Woody_debris","Right","Sand",NA,"Mostly shaded",-72.504013,42.66614717,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:48:00","DRY UPPER","day",49,NA,NA,"Run","Root_bundle,Woody_debris","Right","Sand",NA,"Mostly shaded",-72.504015,42.66612233,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:55:00","DRY UPPER","day",48,NA,NA,"Run","Woody_debris","Right","Rock",NA,"Mostly shaded",-72.50492567,42.66680967,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 09:56:00","DRY UPPER","day",25,NA,NA,"Pool","Woody_debris,Root_bundle","Left","Rock",NA,"Mostly shaded",-72.50492217,42.66688067,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:04:00","DRY UPPER","day",16,NA,NA,"Pool","Woody_debris","Right","Sand",NA,"Mostly shaded",-72.50454067,42.66767117,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:05:00","DRY UPPER","day",53,NA,NA,"Pool","Woody_debris","Right","Sand",NA,"Mostly shaded",-72.5043965,42.66765683,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:06:00","DRY UPPER","day",55,NA,NA,"Pool","Woody_debris","Center","Sand",NA,"Mostly shaded",-72.504427,42.66764383,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:10:00","DRY UPPER","day",17,NA,NA,"Pool","Woody_debris,Root_bundle","Right","Rock",NA,"Lightly shaded",-72.50496317,42.66789617,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:10:00","DRY UPPER","day",24,NA,NA,"Pool","Woody_debris,Root_bundle","Right","Rock",NA,"Lightly shaded",-72.504994,42.66793283,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 10:19:00","DRY UPPER","day",21,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Mostly shaded",-72.50591533,42.66838917,"","iPad",0.67,"2024-06-14 08:57:28"
"2024-06-14","2024-06-14 17:22:00","DRY UPPER","night",16,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Fully shaded",-72.5044655,42.667654,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:22:00","DRY UPPER","night",55,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Fully shaded",-72.50452933,42.66764567,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:27:00","DRY UPPER","night",53,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Mostly shaded",-72.504588,42.66764683,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:38:00","DRY UPPER","night",25,NA,NA,"Pool","Woody_debris","Center","Rock",NA,"Mostly shaded",-72.50493967,42.66694367,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:41:00","DRY UPPER","night",48,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Mostly shaded",-72.50485517,42.66682833,"Towards the end of a run","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:51:00","DRY UPPER","night",49,NA,NA,"Run","Woody_debris","Right","Mud",NA,"Lightly shaded",-72.5041015,42.66603983,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:51:00","DRY UPPER","night",23,NA,NA,"Run","Woody_debris","Right","Mud",NA,"Lightly shaded",-72.5042115,42.66604917,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:52:00","DRY UPPER","night",42,NA,NA,"Run","Woody_debris","Right","Mud",NA,"Lightly shaded",-72.50412433,42.66611817,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 17:59:00","DRY UPPER","night",54,NA,NA,"Riffle","Woody_debris","Left","Rock",NA,"Fully shaded",-72.50300817,42.66561317,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 18:13:00","DRY UPPER","night",17,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Lightly shaded",-72.505012,42.66804083,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 18:14:00","DRY UPPER","night",24,NA,NA,"Pool","Woody_debris,Undercut_bank","Right","Rock",NA,"Lightly shaded",-72.50492583,42.6679735,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 18:17:00","DRY UPPER","night",22,NA,NA,"Pool","Woody_debris,Root_bundle","Left","Rock",NA,"Lightly shaded",-72.50507783,42.668151,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 18:22:00","DRY UPPER","night",21,NA,NA,"Pool","Undercut_bank,Root_bundle","Left","Rock",NA,"Fully shaded",-72.50586183,42.668442,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:01:00","DRY UPPER","night",54,NA,NA,"Riffle","","Left","Rock",NA,"Night",-72.503118,42.665675,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:13:00","DRY UPPER","night",49,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Night",-72.50404167,42.66612,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:15:00","DRY UPPER","night",42,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"",-72.50400933,42.6660445,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:24:00","DRY UPPER","night",48,NA,NA,"Pool","Woody_debris,Undercut_bank","Right","Rock",NA,"Night",-72.50495767,42.6666855,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:26:00","DRY UPPER","night",25,NA,NA,"Pool","Woody_debris","Left","Rock",NA,"Night",-72.50496233,42.6669815,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:35:00","DRY UPPER","night",16,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Night",-72.50463567,42.66756317,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:39:00","DRY UPPER","night",55,NA,NA,"Pool","","Center","Mud",NA,"Night",-72.504483,42.667576,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:45:00","DRY UPPER","night",53,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Night",-72.50464117,42.66756383,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 19:58:00","DRY UPPER","night",17,NA,NA,"Pool","","Center","Mud",NA,"Night",-72.50501383,42.66799467,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 20:07:00","DRY UPPER","night",24,NA,NA,"Pool","","Center","Rock",NA,"Night",-72.50495417,42.66788167,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 20:11:00","DRY UPPER","night",22,NA,NA,"Pool","Root_bundle","Left","Rock",NA,"Night",-72.5051435,42.66820933,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 20:17:00","DRY UPPER","night",21,NA,NA,"Pool","","Left","Mud",NA,"Night",-72.50580817,42.66842533,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 20:58:00","DRY UPPER","night",54,NA,NA,"Pool","Woody_debris","Center","Rock",NA,"Night",-72.50287567,42.66572067,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:05:00","DRY UPPER","night",42,NA,NA,"Run","","Center","Rock",NA,"Night",-72.50382817,42.66584933,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:09:00","DRY UPPER","night",23,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Night",-72.5039925,42.66620433,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:10:00","DRY UPPER","night",49,NA,NA,"Pool","","Center","Mud",NA,"Night",-72.50401433,42.66614183,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:18:00","DRY UPPER","night",48,NA,NA,"Pool","Woody_debris","Left","Mud",NA,"Night",-72.50485933,42.666767,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:24:00","DRY UPPER","night",25,NA,NA,"Pool","Woody_debris","Left","Mud",NA,"Night",-72.50489783,42.66694817,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:37:00","DRY UPPER","night",16,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Night",-72.504673,42.6677055,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:41:00","DRY UPPER","night",53,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Night",-72.50453883,42.66763017,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:48:00","DRY UPPER","night",55,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Night",-72.50469117,42.66758683,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 21:54:00","DRY UPPER","night",17,NA,NA,"Pool","Woody_debris","Right","Rock",NA,"Night",-72.50506333,42.66795417,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:06:00","DRY UPPER","night",24,NA,NA,"Run","","Center","Rock",NA,"Night",-72.50522583,42.66807317,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:11:00","DRY UPPER","night",21,NA,NA,"Pool","Woody_debris","Center","Rock",NA,"Night",-72.50508767,42.66828583,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:21:00","DRY UPPER","night",22,NA,NA,"Pool","","Center","Rock",NA,"Night",-72.50515567,42.668226,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:31:00","DRY UPPER","night",16,NA,NA,"Pool","Woody_debris","Right","Mud",NA,"Night",-72.50456433,42.667651,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:32:00","DRY UPPER","night",53,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Night",-72.50455467,42.667626,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:40:00","DRY UPPER","night",55,NA,NA,"Pool","Woody_debris","Center","Mud",NA,"Night",-72.50449067,42.667587,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:44:00","DRY UPPER","night",25,NA,NA,"Pool","Woody_debris","Center","Rock",NA,"Night",-72.50483767,42.666897,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:50:00","DRY UPPER","night",48,NA,NA,"Pool","","Center","Rock",NA,"Night",-72.50481133,42.66675733,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 22:57:00","DRY UPPER","night",17,NA,NA,"Run","Root_bundle","Right","Mud",NA,"Night",-72.50503933,42.66790283,"","iPad",0.65,"2024-06-14 18:21:39"
"2024-06-14","2024-06-14 23:02:00","DRY UPPER","night",24,175,NA,"Pool","","Center","Rock",NA,"Night",-72.50507283,42.66799733,"","iPad",0.65,"2024-06-14 18:21:39"
