"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","ftDischarge_cfs","ftTime_EST"
"2024-07-24","2024-07-24 22:34:00","DICKEY","night",31,NA,"","Riffle","","",NA,"Pebble,Granule","Night",-72.37112983,42.44394767,"Potentially moved upstream from where we thought it had died.","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 22:38:00","DICKEY","night",26,NA,"","Run","","Center",NA,"Pebble,Rock,Sand","Night",-72.370384,42.44362667,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-24","2024-07-24 22:40:00","DICKEY","night",37,NA,"","Run","","Left",NA,"Pebble,Rock","Night",-72.37036433,42.44360917,"","iPad",1.65,"2024-07-24 18:21:54"
"2024-07-25","2024-07-25 07:25:00","BUFFAM","day",60,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Mostly shaded",-72.45834717,42.38208567,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:30:00","BUFFAM","day",62,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Lightly shaded",-72.45977483,42.38113583,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:42:00","BUFFAM","day",19,NA,"","Glide","","Right",NA,"Rock,Boulder,Sand,Pebble","Mostly shaded",-72.45997983,42.3812305,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:45:00","BUFFAM","day",18,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule,Sand","Mostly shaded",-72.459868,42.381329,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:47:00","BUFFAM","day",56,NA,"","Pool","Woody_debris","Left",NA,"Rock,Pebble,Granule,Sand","Lightly shaded",-72.46022267,42.38123283,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:49:00","HARRIS","day",20,NA,"","Glide","Woody_debris,Root_bundle","Right",NA,"Rock,Pebble,Granule,Sand","Mostly shaded",-72.4603435,42.38120333,"","iPad",3.5,"2024-07-25 11:27:32"
"2024-07-25","2024-07-25 07:55:00","BUFFAM","day",57,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule,Sand","Lightly shaded",-72.45988517,42.3812145,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 08:47:00","BUFFAM","day",60,NA,"","Riffle","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.45843167,42.38198967,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 09:07:00","BUFFAM","day",57,NA,"","Pool","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.45977617,42.38112383,"","iPad",0.76,"2024-07-25 12:08:40"
"2024-07-25","2024-07-25 07:44:00","BUFFAM","day",14,NA,"","Run","","Center",NA,"Rock,Pebble,Granule","Fully shaded",-72.46005733,42.381194,"","iPad",0.76,"2024-07-25 12:08:40"
