"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","ftTime_EST"
"2024-08-08","2024-08-08 20:24:00","HARRIS","night",20,NA,"","Run","Woody_debris","Center",NA,"Rock,Boulder","Night",-72.46036183,42.3812675,"","iPad",-4.5,"2024-08-08 19:45:08"
"2024-08-08","2024-08-08 20:30:00","AMETHYST","night",19,NA,"","Riffle","","Center",NA,"Boulder,Rock","Night",-72.46098583,42.38141983,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 20:56:00","BUFFAM","night",60,NA,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.4585155,42.38211167,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 21:03:00","BUFFAM","night",18,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.4598955,42.38128867,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 21:04:00","BUFFAM","night",14,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.45989917,42.3813805,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 21:07:00","HARRIS","night",20,NA,"","Run","Woody_debris","Left",NA,"Boulder,Rock","Night",-72.46028933,42.3814155,"","iPad",-4.5,"2024-08-08 19:45:08"
"2024-08-08","2024-08-08 21:11:00","AMETHYST","night",62,NA,"","Riffle","","Left",NA,"Rock,Boulder","Night",-72.46019417,42.3814225,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 21:25:00","AMETHYST","night",19,187,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.46088733,42.38161317,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 22:00:00","AMETHYST","night",19,175,"","Riffle","","Center",NA,"Rock,Boulder","Night",-72.46074117,42.381527,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 22:04:00","AMETHYST","night",62,NA,"","Riffle","Woody_debris","Right",NA,"Rock,Boulder","Night",-72.46028983,42.3814835,"","iPad",-6.86,NA
"2024-08-08","2024-08-08 22:05:00","HARRIS","night",20,NA,"","Run","Woody_debris","Left",NA,"Rock,Boulder","Night",-72.46030533,42.381135,"","iPad",-4.5,"2024-08-08 19:45:08"
"2024-08-08","2024-08-08 22:07:00","BUFFAM","night",18,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.45988133,42.3813615,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 22:08:00","BUFFAM","night",14,NA,"","Run","","Center",NA,"Rock,Pebble","Night",-72.45991717,42.38131533,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-08","2024-08-08 22:12:00","BUFFAM","night",60,NA,"","Riffle","Woody_debris","Center",NA,"Rock,Boulder","Night",-72.458512,42.38209033,"","iPad",-2.36,"2024-08-08 17:48:04"
"2024-08-09","2024-08-09 08:30:00","DICKEY","day",38,NA,"","Run","Root_bundle,Undercut_bank","Right",NA,"Granule,Pebble,Rock","Mostly shaded",-72.37336833,42.44440017,"","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 08:41:00","DICKEY","day",37,NA,"","Pool","","Left",NA,"Granule,Pebble","",-72.372888,42.44455667,"Side pool","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 09:14:00","DICKEY","day",31,NA,"","Riffle","Undercut_bank","Right",NA,"Pebble,Rock","Mostly shaded",-72.37142817,42.44404617,"","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 11:25:00","DICKEY","day",37,NA,"RECOVERED","","","",NA,"","",-72.37282583,42.44457883,"Dead fish tag found","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 11:32:00","DICKEY","day",38,NA,"","Run","Root_bundle,Undercut_bank","Right",NA,"","Mostly shaded",-72.373588,42.44452267,"","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 12:05:00","DICKEY","day",31,NA,"","Run","Undercut_bank","Right",NA,"Pebble,Rock","Mostly shaded",-72.37118033,42.444067,"Fish is likely dead. Signal not moving at all.","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 12:34:00","DICKEY","day",38,NA,"","Pool","Root_bundle,Undercut_bank","Right",NA,"Pebble,Rock","Mostly shaded",-72.37338267,42.44445983,"","iPad",0.14,"2024-08-09 10:56:13"
"2024-08-09","2024-08-09 12:46:00","DICKEY","day",31,NA,"","Riffle","Undercut_bank","Right",NA,"Pebble,Rock","Mostly shaded",-72.3712065,42.44392717,"The fish is likely dead!","iPad",0.14,"2024-08-09 10:56:13"
